Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,"Yes, Listen to Dani. If not now... actors will be replaced with AI versions... it's already happening to voice actors.",,,Yes Listen Dani not actor replaced AI version already happening voice actor,positive
,,,"AI can enable pattern recognition of anything and patterns can include what a human is thinking before they even verbalize it. This can turn the entire human body into an eavesdropping tool for bad actors, incl. now non-state sponsored ones. Hacking other devices (incl.",,,AI enable pattern recognition anything pattern include human thinking even verbalize turn entire human body eavesdropping tool bad actor incl non-state sponsored one Hacking device incl,negative
,,,Who's building this? Cameo but AI Best part - Cameo has the innovators dilemma here. They can't do this for fear of upending their existing business. different versions: : Get licenses Lots of stars are on Cameo. Kevin O'Leary from Shark Tank to all the actors of,,,building ? Cameo but AI Best part Cameo innovator dilemma fear upending existing business different version Get license Lots star Cameo Kevin 'Leary Shark Tank actor,positive
,,,"I think the new rule has to be never blame an AI, always blame human actors. Anything else seems like helping this big shift towards corporate impunity. Its a new form of hiring consultants.",,,think new rule never blame AI always blame human actor Anything else seems like helping big shift towards corporate impunity new form hiring consultant,positive
,,,Where Actors Could Make a Deal With Studios on AI,,,Actors Could Make Deal Studios AI,neutral
,,,do we still need human actors? AI actors would be cheaper imho,,,still need human actor ? AI actor would cheaper imho,neutral
,,,"Realising that in a jam where voice actors are offering to work for free, theres still people who want to use AI from YouTube videos. Likeyou could just work with an amazing person! Instead of stealing! Makes me want to delete my YouTube.",,,Realising jam voice actor offering work free there still people want use AI YouTube video Likeyou could work amazing person ! Instead stealing ! Makes want delete YouTube,positive
,,,Does the DGA thinks theyre gonna direct the AI actors? AI writers and AI actors means AI directors smh,,,DGA think theyre gon na direct AI actor ? AI writer AI actor mean AI director smh,negative
,,,"Amazing! With just one click, Wonder Studio can seamlessly replace actors with d characters. It's an AI tool that automatically adds lighting, animation, and arrangement to computer-generated characters within a real-world scene.",,,Amazing ! one click Wonder Studio seamlessly replace actor character AI tool automatically add lighting animation arrangement computer-generated character within real-world scene,positive
,,,"The latest episode of ReversingGlass is here. In it, Matt touches on the newfound popularity of AI in relation to SoftwareSupplyChainSecurity, pointing out the concerns he has for this technology being used by both good and bad actors. Watch it here:",,,latest episode ReversingGlass Matt touch newfound popularity AI relation SoftwareSupplyChainSecurity pointing concern technology used good bad actor Watch,positive
,,,Companies said they would use AI for the writers strike. Are they going to use AI to replace actors now too? Bc fuck AI. Pay people what they're worth!,,,Companies said would use AI writer strike going use AI replace actor ? Bc fuck AI Pay people 're worth !,negative
,,,AI is Theft. AI is Theft. AI is Theft. We must stand united and strike until we win. ,,,AI Theft AI Theft AI Theft must stand united strike win,positive
,,,"Im disappointed in myself for not trusting Taehyung enough to just believe his words and nothing else. This could very well be AI or fuckass actors trying cosplay my boy. From now on until he himself says it, I dont believe anything or any pics. Moving on.",,,Im disappointed not trusting Taehyung enough believe word nothing else could very well AI fuckass actor trying cosplay boy say dont believe anything pic Moving,negative
,,,"It will give certain corporations even less accountability for bad actions, bad actors - swathed in the glow of the potential of AI.",,,give certain corporation even le accountability bad action bad actor swathed glow potential AI,negative
,,,Check out her thread on AI and how it can potentially replace writers and even actors.,,,Check thread AI potentially replace writer even actor,neutral
,,,"I want to watch real actors, not AI. Dont do this.",,,want watch real actor not AI Dont,positive
,,,"Everyone worried about AI replacing artists and programmers and actors and whatever else needs to just take a deep breath and remember that the earth is on fire, governments arent going to intervene unless its economically feasible, and this issue wont matter in years.",,,Everyone worried AI replacing artist programmer actor whatever else need take deep breath remember earth fire government arent going intervene unless economically feasible issue wont matter year,negative
,,,"At BuzzFeed News, I wrote about a company using white actors to portray Black characters in VR DEI trainings. Experts &amp; employees were aghastit was blackface! Now, BuzzFeed will use AI to ""develop Black, Asian, Latino identity-based content"" for brands?",,,BuzzFeed News wrote company using white actor portray Black character VR DEI training Experts employee aghastit blackface ! BuzzFeed use AI develop Black Asian Latino identity-based content brand ?,neutral
,,,Hollywood better pay writers what they are owed and keep employing actresses and actors I wont be watching AI generated shows and movies,,,Hollywood better pay writer owed keep employing actress actor wont watching AI generated show movie,positive
,,,Don't worry - you have another years before AI unemployment hits. Consider the fate of voice actors - % drop in demand in the past few months,,,worry another year AI unemployment hit Consider fate voice actor drop demand past month,negative
,,,"Whats our hope to counter harmful, perhaps even self replicating sociopathic AI that will be developed by bad actors around the world now that youve released the weighted code?",,,Whats hope counter harmful perhaps even self replicating sociopathic AI developed bad actor around world youve released weighted code ?,negative
,,,The writers are on strike. The actors might join us. The directors too. Wouldn't it have been easier just to pay us and regulate AI?,,,writer strike actor might join u director easier pay u regulate AI ?,positive
,,,Alt man. Actors clown show your u can't even make this shit up. AI been running the show for awhile already,,,Alt man Actors clown show even make shit AI running show awhile already,negative
,,,"If all products are made by AI, even human-looking ""actors""... What is even the point of humans any more? To tend the machines and serve as their audience?",,,product made AI even human-looking actor even point human more ? tend machine serve audience ?,neutral
,,,Blog - Build Better AI For Enterprise And Hybrid Cloud With IBMs WatsonX This will still come back to governance and ability to prevent bad actors. Blog Trusted AI and its Principles -,,,Blog Build Better AI Enterprise Hybrid Cloud IBMs WatsonX still come back governance ability prevent bad actor Blog Trusted AI Principles,positive
,,,Actors on strike Soon!!? The summer of Ai!!,,,Actors strike Soon ! ! ? summer Ai ! !,negative
,,,"I read an article recently about voiceover actors having their voices stolen. Companies can use their voice, but its AI generated. And then they dont get paid.",,,read article recently voiceover actor voice stolen Companies use voice but AI generated dont get paid,negative
,,,Apparently already happening in video actors recording audio books. One company dumping most of it's staff to run an AI who can do this,,,Apparently already happening video actor recording audio book One company dumping most staff run AI,negative
,,,"A bad AI future is one in which few powerful actors control the tech. That's what is being advocated for now and it's done by weaponizing the cult belief that AI tech will turn into a rogue god in the ""wrong hands."" We do need regulation, but this is a trap.",,,bad AI future one powerful actor control tech advocated done weaponizing cult belief AI tech turn rogue god wrong hand need regulation but trap,negative
,,,"if you read between the lines, or not even, you basically see Meta saying bad faith actors are not a problem because big tech are good at regulating toxic content. These guys are delusional. In Battle Over A.I., Meta Decides to Give Away Its Crown Jewels",,,read line not even basically see Meta saying bad faith actor not problem because big tech good regulating toxic content guy delusional Battle A.I. Meta Decides Give Away Crown Jewels,positive
,,,"To 's point, the studios seemed to have screwed up by loudly refusing to put AI on the table. Basically saying ""Scab-bots are just an inevitable feature of progress, like nicer cameras!"" Now actors are hip to the fact that their face and voice will be used against them",,,point studio seemed screwed loudly refusing put AI table Basically saying Scab-bots inevitable feature progress like nicer camera ! actor hip fact face voice used against,positive
,,,"Actors need to be fully protected from AI Technology using their performances, likeness or sound without permission &amp; also appropriately paid on all platforms!",,,Actors need fully protected AI Technology using performance likeness sound without permission also appropriately paid platform !,positive
,,,I just sat through a semi-annual video training for my job at a Fortune . This time the actors were all a little uncanny valley in their speech patterns and mannerisms and it became pretty obvious they were AI generated. The scenario you warned about is here.,,,sat semi-annual video training job Fortune time actor little uncanny valley speech pattern mannerism became pretty obvious AI generated scenario warned,positive
,,,"""At any point of time, Microsoft could cut off OpenAI."" Worth listening to. Meta supports open source AI, OpenAI &amp; Google don't. Important to understand motivations of various actors in the ""pause AI"" initiative. Reasons for Congressional hearings are not what they appear.",,,point time Microsoft could cut OpenAI Worth listening Meta support open source AI OpenAI Google Important understand motivation various actor pause AI initiative Reasons Congressional hearing not appear,positive
,,,"Wow. Ben Collins comes out against Hollywood actors, writers, musicians and production staff..who are all worried about how AI will affect their industry. Wow. Bold. Hey Hollywood, you have an enemy on Ben Collins!",,,Wow Ben Collins come against Hollywood actor writer musician production staffwho worried AI affect industry Wow Bold Hey Hollywood enemy Ben Collins !,positive
,,,A really great point by that AI isn't a tool that is being used in Hollywood to solve a creative problem that requires fixing. (We have actors and writers). It is a tool for profit margins.,,,really great point AI tool used Hollywood solve creative problem requires fixing actor writer tool profit margin,positive
,,,I feel like next year will be a rough year for the industry..... And I think the public needs to support the actors and writers by being patient and not supporting anything to do with AI writing or acting.,,,feel like next year rough year industry think public need support actor writer patient not supporting anything AI writing acting,positive
,,,Curious how this shows up in AI training with both the quantity of 'negative' social posts plus the news which tends to report bad actors/actions - if this is much of what an AI encounters who rebalances weights of positive posts/news and how,,,Curious show AI training quantity 'negative social post plus news tends report bad actors/actions much AI encounter rebalances weight positive posts/news,negative
,,,Actors and musicians can easily be replaced with AI.,,,Actors musician easily replaced AI,positive
,,,Can AI reproduce dialogue audio for those films recorded without sound? So many incredible actors voices are missing because they never recorded their voices for the film. What if AI can solve these dubbing issues somehow by mimicking a voice? Would this be ethically ok? Probably,,,AI reproduce dialogue audio film recorded without sound ? many incredible actor voice missing because never recorded voice film AI solve dubbing issue somehow mimicking voice ? Would ethically ok ? Probably,positive
,,,"Theyve been talking about AI and how it will change Hollywood movies/actors for a long time. Like so many careers, lots of ppl will be redundant. Its really a scary thought.",,,Theyve talking AI change Hollywood movies/actors long time Like many career lot ppl redundant really scary thought,negative
,,,"they're coming after everything creative, how is this shocking to anyone first, artists and writers, then voice actors, now composers; who's next? god this shit is getting exhausting. if only AI tech could be used for good purposes, not by lazy fucks who refuse to put effort in",,,'re coming everything creative shocking anyone first artist writer voice actor composer next ? god shit getting exhausting AI tech could used good purpose not lazy fuck refuse put effort,positive
,,,"Ai this script needed better established actors not abo Zandi. Once a pistol is drawn, everyone freezes. This girl is taking chances because even Longwe was not gonna survive if that was a robbery",,,Ai script needed better established actor not abo Zandi pistol drawn everyone freeze girl taking chance because even Longwe not gon na survive robbery,positive
,,,Depends on how it's trained. Bad actors can turn an AI against (some) people.,,,Depends trained Bad actor turn AI against people,negative
,,,AI is going to replace a lot of things. Including actors.,,,AI going replace lot thing Including actor,neutral
,,,"I can assure you I am *absolutely not* underestimating the potential for powerful AI in the hands of bad actors to cause immense damage or to lead to the end of humanity, which is precisely the exact reason it must not lie exclusively in the corporate and government hands.",,,assure absolutely not underestimating potential powerful AI hand bad actor cause immense damage lead end humanity precisely exact reason must not lie exclusively corporate government hand,negative
,,,Wonder Studio: Ai Powered Vfx Tool To Replace Actors With CGI ,,,Wonder Studio Ai Powered Vfx Tool Replace Actors CGI,neutral
,,,Thats pretty much what Im saying here. At least the Disney one has live actors and adresses while this Asylum one looks like its going to be AI generated if not bad CGI. And I know Asylum quite well.,,,Thats pretty much Im saying least Disney one live actor adresses while Asylum one look like going AI generated not bad CGI know Asylum quite well,positive
,,,"Its too late. Bad actors are going to find ways around it pull off nefarious actions using AI. But I suppose, its better than not having any regulatory agency that evolve with new threats",,,late Bad actor going find way around pull nefarious action using AI But suppose better not regulatory agency evolve new threat,negative
,,,Justine Bateman sounds the alarm over AI use in Hollywood. Actors be aware of the seriousness of the situation in Hollywood. Be informed about your future in this industry. Please listen to this link. Protect your image-protect your voice,,,Justine Bateman sound alarm AI use Hollywood Actors aware seriousness situation Hollywood informed future industry Please listen link Protect image-protect voice,positive
,,,"As little as I care for the Live Action Disney remake, for using their actors and actresses as a means to an end for their $$$ agendas, I at the very least favor that film over this AI generated mess. I mean, have you seen what AI animation looks like!?",,,little care Live Action Disney remake using actor actress mean end agenda very least favor film AI generated mess mean seen AI animation look like ! ?,positive
,,,". discussed adversarial AI Attacks and highlighted how threat actors were manipulating AI tools and how in response, organizations need to deploy an integrated defense-in-depth security models that provides layered protections. Continue for more insights RSAC",,,discussed adversarial AI Attacks highlighted threat actor manipulating AI tool response organization need deploy integrated defense-in-depth security model provides layered protection Continue more insight RSAC,negative
,,,I just feel like theres a lot of bad faith actors pushing for regulation of so-called AI.,,,feel like there lot bad faith actor pushing regulation so-called AI,positive
,,,Unpopular opinion...AI generated messages/stories/tweets by bad actors will crash the stock market multiple times as platforms struggle to understand what is real and what isn't.,,,Unpopular opinionAI generated messages/stories/tweets bad actor crash stock market multiple time platform struggle understand real,negative
,,,"The AI pioneer who left Google and regrets his creation: ""It is hard to see how you can prevent the bad actors from using it for bad things."" Head of OpenAI asking for government regulation. But are these warnings of a dangerous future apocalyptic?",,,AI pioneer left Google regret creation hard see prevent bad actor using bad thing Head OpenAI asking government regulation But warning dangerous future apocalyptic ?,negative
,,,"Alice out of interest what do you think actors should do in solidarity, join the picket lines, go on strike themselves too? AI will affect actors too, badly, unless something is done.",,,Alice interest think actor should solidarity join picket line go strike ? AI affect actor badly unless something done,positive
,,,I'm glad ai voices exist now so we don't have to endure desperate twitter voice actors narrating anything and then adding their own quips ontop,,,glad ai voice exist endure desperate twitter voice actor narrating anything adding quip ontop,positive
,,,The danger with AI are not the big actors we know about ...it is the bad actors to whom the rules will not apply.,,,danger AI not big actor know bad actor rule not apply,negative
,,,"I think you're underestimating the potential for powerful AI in the hands of bad actors to cause immense damage or to lead to the end of humanity. For me, that's a very strong possibility given that powerful enough AI is in the hands of many.",,,think 're underestimating potential powerful AI hand bad actor cause immense damage lead end humanity very strong possibility given powerful enough AI hand many,positive
,,,"We are delighted to have participated in the Middle East Cybersecurity Conference. Important discussions were had on how to combat malicious cybersecurity actors and leverage new cybersecurity technologies, most importantly AI, in this new era of cybersecurity.",,,delighted participated Middle East Cybersecurity Conference Important discussion combat malicious cybersecurity actor leverage new cybersecurity technology most importantly AI new era cybersecurity,positive
,,,"Bad actors use simple AI to disrupt Schengen just book all the legitimate slots so people are forced to use illegitimate slots for big money, or not go. AIEthics Morocco: Unauthorized brokers obstructing Schengen visas ",,,Bad actor use simple AI disrupt Schengen book legitimate slot people forced use illegitimate slot big money not go AIEthics Morocco Unauthorized broker obstructing Schengen visa,negative
,,,Its early but could AI some day replace actors and writers?,,,early but could AI day replace actor writer ?,neutral
,,,"And with AI advancements, actors may become unemployed. There go their bedroom mansions they can buy after working a year.",,,AI advancement actor may become unemployed go bedroom mansion buy working year,neutral
,,,"Yomiuri Giants and anime ""Pushi no Ko"" will collaborate on June th at the Tokyo Dome. Voice actors for Ai will attend and original goods sold at Giants' online store and Tokyo Dome's shop.",,,Yomiuri Giants anime Pushi no Ko collaborate June th Tokyo Dome Voice actor Ai attend original good sold Giants online store Tokyo Dome shop,positive
,,,As long as we live under capitalism actors will never be fairly compensated if the people using ai can help it.,,,long live capitalism actor never fairly compensated people using ai help,positive
,,,"Like prior disruptive technologies, AI will out run regulations, be exploited by bad actors,have many negative/unintended consequences, while amazing breakthroughs, new products and services emerge that lay the foundation for decades of innovation and societal benefit",,,Like prior disruptive technology AI run regulation exploited bad actor many negative/unintended consequence while amazing breakthrough new product service emerge lay foundation decade innovation societal benefit,positive
,,,"AI replacing voice actors for audiobooks already. Here are the Best AI Voice Generators in : . : - + voices in + languages - Filter voices by tone, gender, age, and more - Easy-to-use interface",,,AI replacing voice actor audiobooks already Best AI Voice Generators voice language Filter voice tone gender age more Easy-to-use interface,positive
,,,Not only them. AI will replace actors and writers too. What will Hollywood do to prevent it? Nothing. It will be shock for them to be forced to live on the streets.,,,Not AI replace actor writer Hollywood prevent ? Nothing shock forced live street,positive
,,,"Dont think this is fair on Mango - they are not bad actors, attackers were. Saber was what you call, OG Sol Peeps trying to force DeFi to the extent of allowing AI generated founders and re-used / double counted liquidity. Ian basically sole cause of the DeFi stain.",,,Dont think fair Mango not bad actor attacker Saber call OG Sol Peeps trying force DeFi extent allowing AI generated founder re-used double counted liquidity Ian basically sole cause DeFi stain,positive
,,,"Maybe 'regulate' is not the correct legal term. Copyright laws already exist to protect artists' and their works. The same should be done regarding AI art. Especially in instances of new tech that attracts bad actors, laws surrounding that tech come about.",,,Maybe 'regulate not correct legal term Copyright law already exist protect artist work should done regarding AI art Especially instance new tech attracts bad actor law surrounding tech come,positive
,,,Recognise this hawt movie star?? Found a Brad Pitt fan site on Instagram which seems to be posting pics of Brad Pitt mixed with other actors using AI. For example the pic on the left looks like Brad Pitt mixed with Paul Walker.,,,Recognise hawt movie star ? ? Found Brad Pitt fan site Instagram seems posting pic Brad Pitt mixed actor using AI example pic left look like Brad Pitt mixed Paul Walker,positive
,,,"Eh, ish. The question is still relevant even if no bad actors: assume some agent is pointing AI at us like a weapon is a very-relevant question, regardless of who some agent is.",,,Eh ish question still relevant even no bad actor assume agent pointing AI u like weapon very-relevant question regardless agent,negative
,,,ChatGPT text mastering and knowledge has now touched people in power that do not understand technology. The issue discussed is how this success is making safety a second issue for AI actors. Excellent summary to watch.,,,ChatGPT text mastering knowledge touched people power not understand technology issue discussed success making safety second issue AI actor Excellent summary watch,positive
,,,"AI (more like ML) replaced content brainstorming and episode structure some years ago. I don't think it will replace actors, but it will help them transform into the characters, as it already happens with Darth Vader's voice or the D ""hand drawn"" lines in the Spiderverse movies.",,,AI more like ML replaced content brainstorming episode structure year ago think replace actor but help transform character already happens Darth Vader voice hand drawn line Spiderverse movie,positive
,,,"Fight AI!!! Add to this the unregulated use of artificial intelligence and the burdens of the industrywide shift to self-tape, the outlook for working actors becomes unsustainable without transformative change.",,,Fight AI ! ! ! Add unregulated use artificial intelligence burden industrywide shift self-tape outlook working actor becomes unsustainable without transformative change,negative
,,,"No one will complain until it affects them in some manner, then suddenly it's a problem. This ai shit affects artists, Writers, actors, engineers and now musicians. All for the sake of ""convince"". This shit affects so many lives and refuse to see it from our perspective",,,No one complain affect manner suddenly problem ai shit affect artist Writers actor engineer musician sake convince shit affect many life refuse see perspective,negative
,,,"also it seems clear to me that if actors, writers, and singers all get protections from ai usage in terms of both scripts and likenesses, that will be a near fatal blow to ai at all in the entertainment industry. and other unions in the industry would be bound to follow",,,also seems clear actor writer singer get protection ai usage term script likeness near fatal blow ai entertainment industry union industry would bound follow,positive
,,,try to delete or manipulate them in the future. My recommendation Archive.org Wayback Machine and alternative tools. Some of the most powerful tools and AI systems are also connected to analyse all the data and to find the main actors behind these crimes on humanity and nature.,,,try delete manipulate future recommendation Archive.org Wayback Machine alternative tool most powerful tool AI system also connected analyse data find main actor behind crime humanity nature,negative
,,,"As an author, I'm fascinated by the power of AI. In the future, we're likely to be able to change live-action movies to include any actors we want. But we must remember that with great power comes great responsibility.",,,author fascinated power AI future 're likely able change live-action movie include actor want But must remember great power come great responsibility,positive
,,,Movies already continue long after the actors die. We don't need AI for that!,,,Movies already continue long actor die need AI !,negative
,,,"Yknow if actors strike and get AI banned too thats basically gonna be the ballgame, yeah?",,,Yknow actor strike get AI banned thats basically gon na ballgame yeah ?,negative
,,,"I know it's probably gonna be tempting for actors to sign over their likeness to be inserted in AI movies on-demand, but if everyone does it it could probably ruin our lives for a few years with completely artificial entertainment. Yikes am I right?",,,know probably gon na tempting actor sign likeness inserted AI movie on-demand but everyone could probably ruin life year completely artificial entertainment Yikes right ?,negative
,,,"Because there aren't literally tens of millions of people who would instantly fill their shoes? Yew goofi breh Hollywood is trash. Replace the writers with AI, and let the actors strike.",,,Because literally ten million people would instantly fill shoe ? Yew goofi breh Hollywood trash Replace writer AI let actor strike,negative
,,,"AI is an extension of humanity. Hence, humanity is the threat they perceive - not AI. AI significantly enhance humanitys capacity to address the problems facing humanity including those by bad actors employing AI technology. Political hacks will use it for fear votes.",,,AI extension humanity Hence humanity threat perceive not AI AI significantly enhance humanity capacity address problem facing humanity including bad actor employing AI technology Political hack use fear vote,negative
,,,"Not really...but, if the US and other Western democracies play it smart, and continue to restrict access to key technologies such as the most advanced semiconductor machinery - see ASML, then nefarious actors will continue to struggle to develop more advanced forms of AI.",,,Not reallybut US Western democracy play smart continue restrict access key technology most advanced semiconductor machinery see ASML nefarious actor continue struggle develop more advanced form AI,positive
,,,"""What if you could create professional videos in just minutes?"" Discover this week's Toolknow Use AI to create videos No actors, no camera, no microphone Available in over languages No voiceover, no translation, quickly Synthesia :",,,could create professional video minute ? Discover week Toolknow Use AI create video No actor no camera no microphone Available language No voiceover no translation quickly Synthesia,negative
,,,"Im not an actor, Im a filmmaker. AI in years or less, if not regulated now, a lot of actors will be out of work. I dont think people understand how scary and cost cutting these advancements are. AI is already being used in filmmaking. We all need to be very concerned.",,,Im not actor Im filmmaker AI year le not regulated lot actor work dont think people understand scary cost cutting advancement AI already used filmmaking need very concerned,negative
,,,Could this news segment have been backed by a government program who is pushing for a pro-AI agenda in conjunction with Stability AI? There are reports where Japanese interviews are staged were actors pretend to be street interviewed &amp; read a script.,,,Could news segment backed government program pushing pro-AI agenda conjunction Stability AI ? report Japanese interview staged actor pretend street interviewed read script,negative
,,,"Yes AI can write hollywood blockbusters and then simulate famous Hollywood actors playing the roles and CGI the whole kit and kaboodle. But, it occurs to me that AI cant make a documentary. I dont think AI can do that. You need people for that. Am I right?",,,Yes AI write hollywood blockbuster simulate famous Hollywood actor playing role CGI whole kit kaboodle But occurs AI cant make documentary dont think AI need people right ?,positive
,,,Yep. I visited a friend last summer who is a producer with multiple Emmys and BAFTAs. This is what they saidthat actors will be replaced with AI. Not what they wanted but how they saw the business going. Talent must be protected and valued.,,,Yep visited friend last summer producer multiple Emmys BAFTAs saidthat actor replaced AI Not wanted but saw business going Talent must protected valued,positive
,,,One thing to consider also: do you want the power to be in the hands of multiple unpredictable actors when tech gets better or with Musk... AI doesn't even need to be AGI to do great damage.,,,One thing consider also want power hand multiple unpredictable actor tech get better Musk AI doesn even need AGI great damage,positive
,,,"AI regulation might be a good idea, but I fear that it might just give bad actors the control . Imagine a chatGPT-level innovation that wasnt made public ie, a scalable hiring solution that gives companies virtual workers but ordinary people dont get access",,,AI regulation might good idea but fear might give bad actor control Imagine chatGPT-level innovation wasnt made public ie scalable hiring solution give company virtual worker but ordinary people dont get access,negative
,,,"I was thinking last night, commercials and catalogs/mailers are most likely to see most immediate/irrevocable conversion to AI. Agencies feeding forty or so of their drug/liquor/beauty spots into an AI to iterate replicas. Killing the jobs of directors, crew, and actors/models.",,,thinking last night commercial catalogs/mailers most likely see most immediate/irrevocable conversion AI Agencies feeding forty drug/liquor/beauty spot AI iterate replica Killing job director crew actors/models,negative
,,,"The Making Off shows film set, actors, green screen, classic cameras and some AI. &gt;&gt;",,,Making show film set actor green screen classic camera AI gt gt,positive
,,,"hashelped bad actors innovateand develop new , enabling them to stay one step ahead of . AI helps attacks, , and generate content that resona",,,hashelped bad actor innovateand develop new enabling stay one step ahead AI help attack generate content resona,negative
,,,Dear please vote yes on a strike AI is taking too many jobs from good and honest actors. This travesty stops right here and stops right now.,,,Dear please vote yes strike AI taking many job good honest actor travesty stop right stop right,positive
,,,Avatars as Actors: Will AI Unleash Celebrity Simulation Rights? via,,,Avatars Actors AI Unleash Celebrity Simulation Rights ? via,neutral
,,,I hope our military (and every military in the world) is thinking about how AI could be used by malevolent actors to launch ICBMs and other weapons on hair trigger alert. Our security depends now on eliminating ALL ICBMs.,,,hope military every military world thinking AI could used malevolent actor launch ICBMs weapon hair trigger alert security depends eliminating ICBMs,positive
,,,I have never seen this sort of AI stuff until the last month or so. Its almost like they are testing to see how many actors are willing to take the bait.,,,never seen sort AI stuff last month almost like testing see many actor willing take bait,positive
,,,"Hey Non-Union Actors... Please pay attention too. While a quick buck now may look appealing, agreeing voluntarily to sign your likeness away to AI, you're putting yourself and other actors out of business. DON'T sell yourself short. ",,,Hey Non-Union Actors Please pay attention While quick buck may look appealing agreeing voluntarily sign likeness away AI 're putting actor business sell short,positive
,,,&gt; AI in the Arts Is the Destruction of the Film Industry. We Can't Go Quietly | Opinion,,,gt AI Arts Destruction Film Industry Go Quietly Opinion,negative
,,,Let's see how long it takes for them to figure out that nobody cares.. bring in the AI writers and CGI actors for all I care lol.,,,Let see long take figure nobody care bring AI writer CGI actor care lol,positive
,,,I guess AI writers will make TV shows and movies with AI actors now. I love this dystopia. ,,,guess AI writer make TV show movie AI actor love dystopia,positive
,,,"NDTV maintains a specific focus on AI art, sharing subpar AI-generated images on Instagram that depict billionaires in hypothetical scenarios or portray actors in aged form. Idk how anyone can even editorially approve this.",,,NDTV maintains specific focus AI art sharing subpar AI-generated image Instagram depict billionaire hypothetical scenario portray actor aged form Idk anyone even editorially approve,positive
,,,"Other actors, like James Earl Jones, are already working on deepfakes to ensure their characters live on. Hanks believes that with advancements in AI and deepfake technology, viewers won't be able to distinguish between real and virtual performances.",,,actor like James Earl Jones already working deepfakes ensure character live Hanks belief advancement AI deepfake technology viewer won able distinguish real virtual performance,positive
,,,"Pretty soon, our screens will be filled with the likes of ""zombie"" actors, who are cobbled together by AI with bits of minor players' body parts and features of the famously deceased.",,,Pretty soon screen filled like zombie actor cobbled together AI bit minor player body part feature famously deceased,positive
,,,"Hey Non-Union Actors... Please pay attention. While a quick buck now may look appealing, by agreeing voluntarily to sign your likeness away to AI, your putting yourself and other actors out of business",,,Hey Non-Union Actors Please pay attention While quick buck may look appealing agreeing voluntarily sign likeness away AI putting actor business,positive
,,,"Hey Would you be opposed to not allowing postings on your sites that are for: AI projects Including any AI usage &amp; Usage in Perpetuity? This would help protect not only actors, but also your jobs.",,,Hey Would opposed not allowing posting site AI project Including AI usage Usage Perpetuity ? would help protect not actor but also job,positive
,,,"How much longer till AI makes you obsolete? Writers, actors, it's all on the line. Hollywood is over.",,,much longer till AI make obsolete ? Writers actor line Hollywood,negative
,,,"AI has a lot of potential. Period. Now, if it becomes AWARE, that's when the fun really begins. Yes, AI can be used by bad actors for many reasons, but there's still human motive behind it and that can be counteracted. If it starts thinking for itself, all bets are off.",,,AI lot potential Period becomes AWARE fun really begin Yes AI used bad actor many reason but still human motive behind counteracted start thinking bet,positive
,,,"Couldn't AI regulation, if not enforceable, give the edge to rogue AIs or foreign actors like China? In principle, the idea of rules is nice. I just think there's so much room for unintended consequences.",,,AI regulation not enforceable give edge rogue AIs foreign actor like China ? principle idea rule nice think much room unintended consequence,positive
,,,"Funny, I remember during the digital AI humans seminar with Wetawhen Alita was part of the topic a couple years ago. I remember a couple of the Weta team who were worried about ai replacing human actors at some point. Wish I screenrecorded",,,Funny remember digital AI human seminar Wetawhen Alita part topic couple year ago remember couple Weta team worried ai replacing human actor point Wish screenrecorded,positive
,,,The actors will vote YES. Why? Actors incomes have plummeted precipitously since streaming began. Even making union health care minimums is a gauntlet. How do I know this? Because I experienced it. As did my friends. Add in the legitimate threat of AI? -&gt;,,,actor vote YES ? Actors income plummeted precipitously since streaming began Even making union health care minimum gauntlet know ? Because experienced friend Add legitimate threat AI ? gt,positive
,,,Actors need to take a cue from Tom Cruise and worry about securing their Brand cuz with AI mfs will be able to appear in movies without even knowing it nor getting *actually* paid.,,,Actors need take cue Tom Cruise worry securing Brand cuz AI mf able appear movie without even knowing nor getting actually paid,negative
,,,"They should also have a clause minimizing, or an outright prohibition, on use of AI live and voice actors. Its already a problem for still photography modeling.",,,should also clause minimizing outright prohibition use AI live voice actor already problem still photography modeling,negative
,,,"Gee what a coincidence this happens, as the industry hits new time low, and automation in the form as AI writing and d modelling threatens to take the place of woke writers and actors.",,,Gee coincidence happens industry hit new time low automation form AI writing modelling threatens take place woke writer actor,negative
,,,If you project into the future year or less. An AL movie script. Cast with AI actors. AI storyboard. AI is the Director too! Who needs Producers? Everybody is out of work.,,,project future year le AL movie script Cast AI actor AI storyboard AI Director ! need Producers ? Everybody work,neutral
,,,making AI versions of actors after they die would be fucking weird bro,,,making AI version actor die would fucking weird bro,negative
,,,"Does that assume everyone on the planes were like, AI generated or they were false flag actors that were never once recognized outside the tragedy? Or something like the hijackers took control and set the autopilot up, which was set at an exact perfect angle the explosives were?",,,assume everyone plane like AI generated false flag actor never recognized outside tragedy ? something like hijacker took control set autopilot set exact perfect angle explosive ?,positive
,,,"I'm cool with actors being replaced by AI, the more automation the better. But they shouldn't use anyone's likeness without their permission (and compensation), and, as should be the goal with all automation, the value of replaced labor /",,,cool actor replaced AI more automation better But use anyone likeness without permission compensation should goal automation value replaced labor,positive
